1,14/08/2010,Aston Villa,West Ham,3,0,H,61.735,23.67,14.596
21,01/01/2011,Liverpool,Bolton,2,1,H,45.995,29.376,24.629
21,01/01/2011,Man City,Blackpool,1,0,H,73.892,17.837,8.271
21,01/01/2011,Stoke,Everton,2,0,H,37.715,30.31,31.975
21,01/01/2011,Sunderland,Blackburn,3,0,H,47.422,29.751,22.828
21,01/01/2011,Tottenham,Fulham,1,0,H,72.556,18.028,9.415
21,01/01/2011,West Brom,Man United,1,2,A,11.517,17.564,70.919
21,01/01/2011,West Ham,Wolves,2,0,H,46.881,32.086,21.033
21,02/01/2011,Chelsea,Aston Villa,3,3,D,73.451,16.364,10.185
21,02/01/2011,Wigan,Newcastle,0,1,A,36.049,33.978,29.973
22,04/01/2011,Blackpool,Birmingham,1,2,A,56.098,28.244,15.658
22,04/01/2011,Fulham,West Brom,3,0,H,36.468,33.472,30.06
22,04/01/2011,Man United,Stoke,2,1,H,75.665,20.854,3.481
22,05/01/2011,Arsenal,Man City,0,0,D,53.938,31.925,14.136
22,05/01/2011,Aston Villa,Sunderland,0,1,A,36.634,27.542,35.824
22,05/01/2011,Blackburn,Liverpool,3,1,H,37.974,27.373,34.654
22,05/01/2011,Bolton,Wigan,1,1,D,62.34,24.552,13.108
22,05/01/2011,Everton,Tottenham,2,1,H,24.313,29.569,46.117
22,05/01/2011,Newcastle,West Ham,5,0,H,43.114,34.917,21.969
22,05/01/2011,Wolves,Chelsea,1,0,H,22.852,25.955,51.193
22,12/01/2011,Blackpool,Liverpool,2,1,H,42.61,29.398,27.992
23,15/01/2011,Chelsea,Blackburn,2,0,H,65.418,23.695,10.886
23,15/01/2011,Man City,Wolves,4,3,H,67.938,21.414,10.648
23,15/01/2011,Stoke,Bolton,2,0,H,42.485,28.73,28.786
23,15/01/2011,West Brom,Blackpool,3,2,H,38.721,33.779,27.499
23,15/01/2011,West Ham,Arsenal,0,3,A,24.533,24.055,51.412
23,15/01/2011,Wigan,Fulham,1,1,D,38.662,32.987,28.351
23,16/01/2011,Birmingham,Aston Villa,1,1,D,45.445,31.24,23.315
23,16/01/2011,Liverpool,Everton,2,2,D,35.717,30.355,33.928
23,16/01/2011,Sunderland,Newcastle,1,1,D,50.266,28.769,20.965
23,16/01/2011,Tottenham,Man United,0,0,D,34.041,28.259,37.7
24,22/01/2011,Arsenal,Wigan,3,0,H,72.697,21.873,5.43
24,22/01/2011,Aston Villa,Man City,1,0,H,28.806,33.979,37.215
24,22/01/2011,Blackpool,Sunderland,1,2,A,43.491,27.661,28.848
24,22/01/2011,Everton,West Ham,2,2,D,50.266,31.799,17.934
24,22/01/2011,Fulham,Stoke,2,0,H,33.648,34.443,31.909
24,22/01/2011,Man United,Birmingham,5,0,H,79.806,16.717,3.477
24,22/01/2011,Newcastle,Tottenham,1,1,D,25.406,32.767,41.827
24,22/01/2011,Wolves,Liverpool,0,3,A,40.382,34.648,24.97
24,23/01/2011,Blackburn,West Brom,2,0,H,50.764,29.647,19.588
24,24/01/2011,Bolton,Chelsea,0,4,A,33.322,31.86,34.818
24,25/01/2011,Blackpool,Man United,2,3,A,12.691,23.141,64.168
24,25/01/2011,Wigan,Aston Villa,1,2,A,20.584,34.332,45.084
24,26/01/2011,Liverpool,Fulham,1,0,H,58.728,25.192,16.08
25,01/02/2011,Arsenal,Everton,2,1,H,74.661,15.344,9.995
25,01/02/2011,Man United,Aston Villa,3,1,H,65.315,29.851,4.835
25,01/02/2011,Sunderland,Chelsea,2,4,A,15.555,33.625,50.82
25,01/02/2011,West Brom,Wigan,2,2,D,55.501,29.954,14.545
25,02/02/2011,Birmingham,Man City,2,2,D,29.846,18.6,51.554
25,02/02/2011,Blackburn,Tottenham,0,1,A,34.513,30.26,35.227
25,02/02/2011,Blackpool,West Ham,1,3,A,45.866,34.056,20.078
25,02/02/2011,Bolton,Wolves,1,0,H,53.099,31.743,15.158
25,02/02/2011,Fulham,Newcastle,1,0,H,44.674,31.561,23.766
25,02/02/2011,Liverpool,Stoke,2,0,H,57.149,27.589,15.262
26,05/02/2011,Aston Villa,Fulham,2,2,D,55.27,26.886,17.844
26,05/02/2011,Everton,Blackpool,5,3,H,58.762,27.052,14.186
26,05/02/2011,Man City,West Brom,3,0,H,73.014,17.414,9.572
26,05/02/2011,Newcastle,Arsenal,4,4,D,10.549,24.387,65.064
26,05/02/2011,Stoke,Sunderland,3,2,H,49.052,28.268,22.68
26,05/02/2011,Tottenham,Bolton,2,1,H,64.681,22.742,12.577
26,05/02/2011,Wigan,Blackburn,4,3,H,33.619,34.605,31.776
26,05/02/2011,Wolves,Man United,2,1,H,5.019,10.591,84.39
26,06/02/2011,Chelsea,Liverpool,0,1,A,67.747,20.619,11.634
26,06/02/2011,West Ham,Birmingham,0,1,A,49.665,30.95,19.385
27,12/02/2011,Arsenal,Wolves,2,0,H,79.874,18.27,1.856
27,12/02/2011,Birmingham,Stoke,1,0,H,41.33,31.544,27.126
27,12/02/2011,Blackburn,Newcastle,0,0,D,49.469,28.983,21.548
27,12/02/2011,Blackpool,Aston Villa,1,1,D,32.311,33.977,33.711
27,12/02/2011,Liverpool,Wigan,1,1,D,70.294,18.12,11.586
27,12/02/2011,Man United,Man City,2,1,H,43.473,31.226,25.301
27,12/02/2011,Sunderland,Tottenham,1,2,A,42.5,34.256,23.244
27,12/02/2011,West Brom,West Ham,3,3,D,46.452,32.575,20.973
27,13/02/2011,Bolton,Everton,2,0,H,38.39,30.697,30.914
27,14/02/2011,Fulham,Chelsea,0,0,D,30.714,25.495,43.791
27,15/02/2011,Birmingham,Newcastle,0,2,A,52.483,28.026,19.491
27,20/02/2011,West Brom,Wolves,1,1,D,55.625,29.325,15.05
27,22/02/2011,Blackpool,Tottenham,3,1,H,31.218,23.759,45.023
27,23/02/2011,Arsenal,Stoke,1,0,H,71.545,16.75,11.705
28,26/02/2011,Aston Villa,Blackburn,4,1,H,50.369,27.953,21.678
28,26/02/2011,Everton,Sunderland,2,0,H,52.011,27.805,20.183
28,26/02/2011,Newcastle,Bolton,1,1,D,43.557,28.285,28.158
28,26/02/2011,Wigan,Man United,0,4,A,11.487,29.988,58.525
28,26/02/2011,Wolves,Blackpool,4,0,H,37.894,33.789,28.317
28,27/02/2011,Man City,Fulham,1,1,D,66.644,21.802,11.555
28,27/02/2011,West Ham,Liverpool,3,1,H,30.4,35.476,34.124
28,28/02/2011,Stoke,West Brom,1,1,D,54.686,29.341,15.973
28,01/03/2011,Chelsea,Man United,2,1,H,34.258,27.944,37.798
29,05/03/2011,Arsenal,Sunderland,0,0,D,71.858,17.926,10.215
29,05/03/2011,Birmingham,West Brom,1,3,A,53.066,31.362,15.572
29,05/03/2011,Bolton,Aston Villa,3,2,H,44.921,30.057,25.022
29,05/03/2011,Fulham,Blackburn,3,2,H,52.487,29.259,18.253
29,05/03/2011,Man City,Wigan,1,0,H,70.779,19.981,9.24
29,05/03/2011,Newcastle,Everton,1,2,A,41.87,28.718,29.412
29,05/03/2011,West Ham,Stoke,3,0,H,42.217,33.493,24.29
29,06/03/2011,Liverpool,Man United,3,1,H,34.225,36.905,28.871
29,06/03/2011,Wolves,Tottenham,3,3,D,38.689,35.829,25.482
29,07/03/2011,Blackpool,Chelsea,1,3,A,18.598,21.149,60.252
29,09/03/2011,Everton,Birmingham,1,1,D,61.619,25.009,13.372
30,19/03/2011,Aston Villa,Wolves,0,1,A,46.394,35.99,17.616
30,19/03/2011,Blackburn,Blackpool,2,2,D,46.312,32.641,21.047
30,19/03/2011,Everton,Fulham,2,1,H,49.491,29.702,20.806
30,19/03/2011,Man United,Bolton,1,0,H,63.677,25.084,11.239
30,19/03/2011,Stoke,Newcastle,4,0,H,44.691,30.999,24.31
30,19/03/2011,Tottenham,West Ham,0,0,D,55.029,31.384,13.587
30,19/03/2011,West Brom,Arsenal,2,2,D,21.931,32.729,45.34
30,19/03/2011,Wigan,Birmingham,2,1,H,31.461,33.998,34.541
30,20/03/2011,Chelsea,Man City,2,0,H,61.049,22.684,16.268
30,20/03/2011,Sunderland,Liverpool,0,2,A,39.712,27.832,32.456
31,02/04/2011,Arsenal,Blackburn,0,0,D,76.96,18.062,4.978
31,02/04/2011,Birmingham,Bolton,2,1,H,34.051,33.317,32.633
31,02/04/2011,Everton,Aston Villa,2,2,D,56.433,28.519,15.048
31,02/04/2011,Newcastle,Wolves,4,1,H,49.146,31.381,19.473
31,02/04/2011,Stoke,Chelsea,1,1,D,24.359,28.799,46.842
31,02/04/2011,West Brom,Liverpool,2,1,H,23.484,28.628,47.887
31,02/04/2011,West Ham,Man United,2,4,A,16.46,28.689,54.851
31,02/04/2011,Wigan,Tottenham,0,0,D,31.056,34.203,34.741
31,03/04/2011,Fulham,Blackpool,3,0,H,50.969,30.176,18.854
31,03/04/2011,Man City,Sunderland,5,0,H,65.363,23.109,11.528
32,09/04/2011,Blackburn,Birmingham,1,1,D,46.161,32.195,21.644
32,09/04/2011,Bolton,West Ham,3,0,H,53.679,28.686,17.635
32,09/04/2011,Chelsea,Wigan,1,0,H,54.579,30.332,15.089
32,09/04/2011,Man United,Fulham,2,0,H,40.164,45.515,14.321
32,09/04/2011,Sunderland,West Brom,2,3,A,38.386,33.937,27.677
32,09/04/2011,Tottenham,Stoke,3,2,H,55.538,27.837,16.625
32,09/04/2011,Wolves,Everton,0,3,A,37.103,33.708,29.189
32,10/04/2011,Aston Villa,Newcastle,1,0,H,51.79,29.582,18.628
32,10/04/2011,Blackpool,Arsenal,1,3,A,20.834,19.004,60.162
32,11/04/2011,Liverpool,Man City,3,0,H,31.949,33.034,35.017
33,16/04/2011,Birmingham,Sunderland,2,0,H,47.947,30.805,21.248
33,16/04/2011,Blackpool,Wigan,1,3,A,42.418,32.797,24.785
33,16/04/2011,Everton,Blackburn,2,0,H,59.495,26.762,13.743
33,16/04/2011,West Brom,Chelsea,1,3,A,26.505,31.766,41.73
33,16/04/2011,West Ham,Aston Villa,1,2,A,33.749,34.077,32.174
33,17/04/2011,Arsenal,Liverpool,1,1,D,51.919,29.957,18.125
33,19/04/2011,Newcastle,Man United,0,0,D,17.748,22.121,60.131
33,20/04/2011,Chelsea,Birmingham,3,1,H,75.176,16.851,7.973
33,20/04/2011,Tottenham,Arsenal,3,3,D,46.457,27.136,26.407
34,23/04/2011,Aston Villa,Stoke,1,1,D,46.9,30.207,22.893
34,23/04/2011,Blackpool,Newcastle,1,1,D,32.119,34.478,33.403
34,23/04/2011,Chelsea,West Ham,3,0,H,82.427,16.531,1.043
34,23/04/2011,Liverpool,Birmingham,5,0,H,69.079,21.484,9.438
34,23/04/2011,Man United,Everton,1,0,H,75.304,21.035,3.661
34,23/04/2011,Sunderland,Wigan,4,2,H,28.478,35.683,35.839
34,23/04/2011,Tottenham,West Brom,2,2,D,57.886,28.618,13.496
34,23/04/2011,Wolves,Fulham,1,1,D,38.528,34.189,27.284
34,24/04/2011,Bolton,Arsenal,2,1,H,29.789,35.894,34.316
34,25/04/2011,Blackburn,Man City,0,1,A,23.37,30.201,46.428
34,26/04/2011,Stoke,Wolves,3,0,H,51.017,34.689,14.294
34,27/04/2011,Fulham,Bolton,3,0,H,46.154,29.689,24.157
35,30/04/2011,Blackburn,Bolton,1,0,H,38.446,33.645,27.909
35,30/04/2011,Blackpool,Stoke,0,0,D,35.74,34.971,29.289
35,30/04/2011,Chelsea,Tottenham,2,1,H,56.827,31.086,12.088
35,30/04/2011,Sunderland,Fulham,0,3,A,36.332,32.67,30.998
35,30/04/2011,West Brom,Aston Villa,2,1,H,36.114,33.26,30.626
35,30/04/2011,Wigan,Everton,1,1,D,33.225,32.432,34.343
35,01/05/2011,Arsenal,Man United,1,0,H,34.096,30.908,34.996
35,01/05/2011,Birmingham,Wolves,1,1,D,52.118,33.249,14.633
35,01/05/2011,Liverpool,Newcastle,3,0,H,72.138,19.865,7.997
35,01/05/2011,Man City,West Ham,2,1,H,80.421,13.194,6.384
36,07/05/2011,Aston Villa,Wigan,1,1,D,52.549,32.053,15.398
36,07/05/2011,Bolton,Sunderland,1,2,A,62.294,24.66,13.046
36,07/05/2011,Everton,Man City,2,1,H,37.753,31.709,30.538
36,07/05/2011,Newcastle,Birmingham,2,1,H,43.413,32.526,24.06
36,07/05/2011,Tottenham,Blackpool,1,1,D,79.366,15.171,5.463
36,07/05/2011,West Ham,Blackburn,1,1,D,28.511,33.809,37.681
36,08/05/2011,Man United,Chelsea,2,1,H,41.451,38.936,19.613
36,08/05/2011,Stoke,Arsenal,3,1,H,29.45,28.439,42.112
36,08/05/2011,Wolves,West Brom,3,1,H,34.259,34.619,31.122
36,09/05/2011,Fulham,Liverpool,2,5,A,32.065,28.016,39.92
36,10/05/2011,Man City,Tottenham,1,0,H,51.66,27.622,20.718
37,14/05/2011,Blackburn,Man United,1,1,D,14.736,26.561,58.703
37,14/05/2011,Blackpool,Bolton,4,3,H,38.924,34.608,26.468
37,14/05/2011,Sunderland,Wolves,1,3,A,26.268,41.236,32.496
37,14/05/2011,West Brom,Everton,1,0,H,39.992,22.647,37.361
37,15/05/2011,Arsenal,Aston Villa,1,2,A,63.25,23.793,12.957
37,15/05/2011,Birmingham,Fulham,0,2,A,42.402,32.938,24.66
37,15/05/2011,Chelsea,Newcastle,2,2,D,76.582,16.049,7.37
37,15/05/2011,Liverpool,Tottenham,0,2,A,50.715,31.128,18.157
37,15/05/2011,Wigan,West Ham,3,2,H,53.375,29.243,17.382
37,17/05/2011,Man City,Stoke,3,0,H,73.339,18.591,8.07
38,22/05/2011,Aston Villa,Liverpool,1,0,H,28.332,27.003,44.665
38,22/05/2011,Bolton,Man City,0,2,A,18.352,28.445,53.203
38,22/05/2011,Everton,Chelsea,1,0,H,25.343,39.144,35.513
38,22/05/2011,Fulham,Arsenal,2,2,D,37.735,32.416,29.849
38,22/05/2011,Man United,Blackpool,4,2,H,56.194,35.903,7.903
38,22/05/2011,Newcastle,West Brom,3,3,D,39.59,31.815,28.595
38,22/05/2011,Stoke,Wigan,0,1,A,35.349,36.84,27.811
38,22/05/2011,Tottenham,Birmingham,2,1,H,65.563,21.888,12.549
38,22/05/2011,West Ham,Sunderland,0,3,A,29.53,33.267,37.203
38,22/05/2011,Wolves,Blackburn,2,3,A,41.8,33.913,24.287
